,ObjectID,GlobalID,consent,genero,bairro,bairro_outro,is_fisher,arte,arte_outra,arte_princip,familia_pesc,switch,familia_groupos,familia_artes_count,prod,prod_outra,prod_count,prod_list,prod_ordered,CreationDate,Creator,EditDate,Editor,Apontamentos,ccp,x,y,gleaner,fisher
100,101,7b0ffcb8-c4e8-4970-9db1-efd261e8254f,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"1_mihili,2_mavionho,10_tsava,7_carapo_tara,8_tendre,6_sigulula,56_mavandzi,50_dzindrolo,5_dzipata",,9,"1_mihili,2_mavionho,10_tsava,7_carapo_tara,8_tendre,6_sigulula,56_mavandzi,50_dzindrolo,5_dzipata","1_mihili,10_tsava,56_mavandzi,2_mavionho,50_dzindrolo,7_carapo_tara,6_sigulula,8_tendre,5_dzipata",9/26/2022 9:05:19 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35522999,-23.97399888,no,yes
101,102,30430245-9a13-453e-a517-3e67d96970f1,sim,homen,nhaduga,,sim,rede_emalhar,,rede_emalhar,sim,,"mulheres_adultos,homens_adultos",2,"1_mihili,2_mavionho,56_mavandzi,50_dzindrolo,10_tsava,7_carapo_tara,5_dzipata,4_dzipata,19_mifiti",,9,"1_mihili,2_mavionho,56_mavandzi,50_dzindrolo,10_tsava,7_carapo_tara,5_dzipata,4_dzipata,19_mifiti","56_mavandzi,7_carapo_tara,10_tsava,1_mihili,19_mifiti,2_mavionho,5_dzipata,4_dzipata,50_dzindrolo",9/26/2022 9:05:20 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35524416,-23.97398424,no,yes
102,103,2aafeef4-eb7a-495e-a774-651575de4abe,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,sim,,mulheres_adultos,1,"1_mihili,7_carapo_tara,10_tsava,19_mifiti,28_nharongue,5_dzipata,4_dzipata,56_mavandzi,50_dzindrolo",,9,"1_mihili,7_carapo_tara,10_tsava,19_mifiti,28_nharongue,5_dzipata,4_dzipata,56_mavandzi,50_dzindrolo","56_mavandzi,7_carapo_tara,10_tsava,28_nharongue,1_mihili,19_mifiti,5_dzipata,4_dzipata,50_dzindrolo",9/26/2022 9:05:21 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,"phfuma"""""""""""""""" used for mulher",madava,35.35525198,-23.97397612,no,yes
103,104,d82d1d7e-21bc-44fc-a424-93aeb5191aa1,sim,homen,machavenga,,sim,linha,,linha,nao,,,0,"3_salani,2_mavionho,4_dzipata,5_dzipata",,4,"3_salani,2_mavionho,4_dzipata,5_dzipata","3_salani,2_mavionho,4_dzipata,5_dzipata",9/26/2022 9:05:22 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47724053,-23.87402979,no,yes
104,105,11966e4c-3f33-4307-bd42-245f39fd1114,sim,homen,machavenga,,sim,mergulho,,mergulho,sim,,mulheres_adultos,1,"50_dzindrolo,61_mapalo_mavalo,54_honho,55_gudua,20_gitongwe,56_mavandzi,77_tsanga,79_guikhokoroma",,8,"50_dzindrolo,61_mapalo_mavalo,54_honho,55_gudua,20_gitongwe,56_mavandzi,77_tsanga,79_guikhokoroma","50_dzindrolo,61_mapalo_mavalo,54_honho,55_gudua,20_gitongwe,56_mavandzi,77_tsanga,79_guikhokoroma",9/26/2022 9:05:23 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,redo!!!!! error,chamane,35.47721451,-23.87402385,no,yes
105,106,b0dd8563-ffd2-4988-9ae1-215000408415,sim,homen,machavenga,,sim,rec,,rec,sim,,"mulheres_adultos,meninas,meninos",3,"50_dzindrolo,56_mavandzi,2_mavionho,4_dzipata,5_dzipata,21_mbabe",,6,"50_dzindrolo,56_mavandzi,2_mavionho,4_dzipata,5_dzipata,21_mbabe","56_mavandzi,2_mavionho,21_mbabe,4_dzipata,5_dzipata,50_dzindrolo",9/26/2022 9:17:47 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47723741,-23.87401664,yes,no
106,107,e8223215-cbcb-4c5e-82d2-77d6fdd1aace,sim,homen,machavenga,,sim,mergulho,,mergulho,sim,,mulheres_adultos,1,"50_dzindrolo,61_mapalo_mavalo,54_honho,55_gudua,20_gitongwe,56_mavandzi,77_tsanga,79_guikhokoroma",,8,"50_dzindrolo,61_mapalo_mavalo,54_honho,55_gudua,20_gitongwe,56_mavandzi,77_tsanga,79_guikhokoroma","50_dzindrolo,56_mavandzi,61_mapalo_mavalo,54_honho,55_gudua,20_gitongwe,77_tsanga,79_guikhokoroma",9/26/2022 9:22:01 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47721451,-23.87402385,no,yes
107,108,79c2123d-677c-4f7e-8b28-90b453cd370d,sim,mulher,machavenga,,sim,rec,,rec,sim,,meninas,1,"50_dzindrolo,67_giredenene",,2,"50_dzindrolo,67_giredenene","50_dzindrolo,67_giredenene",9/26/2022 10:35:20 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47843217,-23.87344346,yes,no
108,109,09a6dfbd-4963-4998-961e-834e3f39cd49,sim,homen,machavenga,,sim,"gamboa,rede_emalhar",,"gamboa,rede_emalhar",sim,,mulheres_adultos,1,"11_sardinha_mboweni,1_mihili,28_nharongue,2_mavionho,8_tendre,3_salani,50_dzindrolo,56_mavandzi,51_gingave",,9,"11_sardinha_mboweni,1_mihili,28_nharongue,2_mavionho,8_tendre,3_salani,50_dzindrolo,56_mavandzi,51_gingave","2_mavionho,3_salani,50_dzindrolo,56_mavandzi,11_sardinha_mboweni,28_nharongue,8_tendre,1_mihili,51_gingave",9/26/2022 10:35:21 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47836643,-23.87247796,no,yes
109,110,26671e17-8feb-4033-8de2-b6946fa296e9,sim,mulher,machavenga,,sim,"rec,tarrafa",,"rec,tarrafa",nao,,,0,"50_dzindrolo,78_togoma,51_gingave,52_gihologo,75_nvuma,63_nhamunhe,56_mavandzi",,7,"50_dzindrolo,78_togoma,51_gingave,52_gihologo,75_nvuma,63_nhamunhe,56_mavandzi","50_dzindrolo,56_mavandzi,52_gihologo,63_nhamunhe,78_togoma,51_gingave,75_nvuma",9/26/2022 10:35:23 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47808911,-23.87143904,yes,no
110,111,ae06a627-f162-4406-ba39-3ac818856c2d,sim,mulher,machavenga,,sim,"rec,tarrafa",,"rec,tarrafa",nao,,,0,"50_dzindrolo,56_mavandzi,74_makolo,77_tsanga",,4,"50_dzindrolo,56_mavandzi,74_makolo,77_tsanga","50_dzindrolo,56_mavandzi,74_makolo,77_tsanga",9/26/2022 10:35:24 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47689374,-23.87151057,yes,no
111,112,0ca04704-2b92-4870-89d8-db8fcb91bb2d,sim,mulher,machavenga,,sim,"rec,tarrafa",,"rec,tarrafa",sim,,homens_adultos,1,"50_dzindrolo,52_gihologo,75_nvuma,74_makolo,56_mavandzi",,5,"50_dzindrolo,52_gihologo,75_nvuma,74_makolo,56_mavandzi","50_dzindrolo,52_gihologo,75_nvuma,74_makolo,56_mavandzi",9/26/2022 10:53:08 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.4769202,-23.87155699,yes,no
112,113,7e81d067-2f4d-4849-8569-2b9972803d63,sim,mulher,machavenga,,sim,rec,,rec,sim,,mulheres_adultos,1,"50_dzindrolo,60_matewo,74_makolo,80_dzisolo,56_mavandzi",,5,"50_dzindrolo,60_matewo,74_makolo,80_dzisolo,56_mavandzi","50_dzindrolo,80_dzisolo,74_makolo,60_matewo,56_mavandzi",9/26/2022 10:53:09 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47690321,-23.87152665,yes,no
113,114,2c01b3e4-580f-4577-ad49-27cecc9e4ac4,sim,homen,machavenga,,sim,linha,,linha,sim,,mulheres_adultos,1,"1_mihili,3_salani,4_dzipata",,3,"1_mihili,3_salani,4_dzipata","3_salani,1_mihili,4_dzipata",9/27/2022 2:29:36 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47689029,-23.87151712,no,yes
114,115,8541869a-7867-4899-af0d-4ba1a59c5749,sim,mulher,machavenga,,sim,rec,,rec,nao,,,0,"50_dzindrolo,78_togoma",,2,"50_dzindrolo,78_togoma","50_dzindrolo,78_togoma",9/27/2022 2:29:37 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47800666,-23.87041755,yes,no
115,116,7a920162-7717-4426-90f2-56cb7e806cd4,sim,mulher,machavenga,,sim,tarrafa,,tarrafa,sim,,meninas,1,"50_dzindrolo,56_mavandzi,53_masaba,63_nhamunhe,71_nhasastani,67_giredenene",,6,"50_dzindrolo,56_mavandzi,53_masaba,63_nhamunhe,71_nhasastani,67_giredenene","53_masaba,56_mavandzi,50_dzindrolo,63_nhamunhe,71_nhasastani,67_giredenene",9/27/2022 2:29:39 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47726992,-23.87022721,no,yes
116,117,c12b1b35-1d36-48b1-89dc-bbd6a0718845,sim,homen,machavenga,,sim,rec,,rec,nao,,,0,"51_gingave,50_dzindrolo",,2,"51_gingave,50_dzindrolo","50_dzindrolo,51_gingave",9/27/2022 2:29:41 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47727625,-23.87024326,yes,no
117,118,b2686474-5c9e-4f98-b228-20934309f791,sim,homen,machavenga,,sim,"tarrafa,rec,linha",,"tarrafa,rec,linha",sim,,"mulheres_adultos,meninas",2,"56_mavandzi,50_dzindrolo,51_gingave,77_tsanga,74_makolo,75_nvuma,1_mihili,3_salani,61_mapalo_mavalo",,9,"56_mavandzi,50_dzindrolo,51_gingave,77_tsanga,74_makolo,75_nvuma,1_mihili,3_salani,61_mapalo_mavalo","3_salani,50_dzindrolo,56_mavandzi,51_gingave,61_mapalo_mavalo,1_mihili,74_makolo,75_nvuma,77_tsanga",9/27/2022 2:29:44 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47638056,-23.86980337,no,yes
118,119,f2301de7-45ea-49a2-a4e7-9188789a9d7a,sim,mulher,machavenga,,sim,rec,,rec,sim,,meninas,1,"50_dzindrolo,51_gingave,77_tsanga,71_nhasastani,78_togoma,60_matewo",,6,"50_dzindrolo,51_gingave,77_tsanga,71_nhasastani,78_togoma,60_matewo","50_dzindrolo,78_togoma,77_tsanga,60_matewo,71_nhasastani,51_gingave",9/27/2022 2:29:47 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.476033,-23.86955224,yes,no
119,120,0f823bcd-8a40-4ac8-be7e-969b4ddc7b68,sim,mulher,machavenga,,sim,"rec,tarrafa",,"rec,tarrafa",sim,,homens_adultos,1,"56_mavandzi,50_dzindrolo,60_matewo",,3,"56_mavandzi,50_dzindrolo,60_matewo","56_mavandzi,50_dzindrolo,60_matewo",9/27/2022 2:29:49 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47627615,-23.8694062,yes,no
120,121,7a0ae0b3-19d0-4ff1-b8ef-d800506c1c23,sim,homen,machavenga,,sim,linha,,linha,sim,,mulheres_adultos,1,"50_dzindrolo,56_mavandzi,60_matewo,3_salani,5_dzipata,1_mihili,2_mavionho",,7,"50_dzindrolo,56_mavandzi,60_matewo,3_salani,5_dzipata,1_mihili,2_mavionho","56_mavandzi,60_matewo,50_dzindrolo,2_mavionho,3_salani,5_dzipata,1_mihili",9/27/2022 2:29:52 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47988745,-23.87539625,no,yes
121,122,682f7551-a2d4-4449-868d-d76a32079281,sim,mulher,machavenga,,sim,"rede_emalhar,rec,tarrafa",,"rede_emalhar,rec,tarrafa",sim,,"homens_adultos,meninos",2,"53_masaba,56_mavandzi,32_xereua,28_nharongue,3_salani,1_mihili,16_tsogola,4_dzipata,30_kuku",,9,"53_masaba,56_mavandzi,32_xereua,28_nharongue,3_salani,1_mihili,16_tsogola,4_dzipata,30_kuku","28_nharongue,3_salani,32_xereua,1_mihili,53_masaba,16_tsogola,30_kuku,56_mavandzi,4_dzipata",9/27/2022 2:29:55 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47999605,-23.87629382,no,yes
122,123,45364cc4-bb5f-4edf-9153-ab4dce87113e,sim,homen,salela,,sim,gamboa,,gamboa,sim,,"meninas,mulheres_adultos",2,"3_salani,28_nharongue,5_dzipata,4_dzipata,1_mihili,32_xereua,11_sardinha_mboweni,50_dzindrolo",,8,"3_salani,28_nharongue,5_dzipata,4_dzipata,1_mihili,32_xereua,11_sardinha_mboweni,50_dzindrolo","3_salani,32_xereua,28_nharongue,1_mihili,11_sardinha_mboweni,50_dzindrolo,5_dzipata,4_dzipata",9/27/2022 2:29:57 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47999276,-23.87629842,no,yes
123,124,a5cc2b6a-de51-42a6-83c5-36efa4b9fb78,sim,homen,machavenga,,sim,linha,,linha,nao,,,0,"1_mihili,2_mavionho,6_sigulula,3_salani",,4,"1_mihili,2_mavionho,6_sigulula,3_salani","1_mihili,2_mavionho,6_sigulula,3_salani",9/27/2022 2:30:00 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47936128,-23.87715575,no,yes
124,125,c43395f7-65b4-46f1-aca5-5262ede9f5e9,sim,homen,machavenga,,sim,gamboa,,gamboa,sim,,"meninos,mulheres_adultos",2,"1_mihili,2_mavionho,3_salani,19_mifiti,12_xereua,8_tendre,50_dzindrolo,4_dzipata,11_sardinha_mboweni",,9,"1_mihili,2_mavionho,3_salani,19_mifiti,12_xereua,8_tendre,50_dzindrolo,4_dzipata,11_sardinha_mboweni","50_dzindrolo,1_mihili,2_mavionho,3_salani,12_xereua,19_mifiti,8_tendre,11_sardinha_mboweni,4_dzipata",9/27/2022 2:30:01 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47938626,-23.87718249,no,yes
125,126,ac1a2ee6-4667-4086-97e5-0c14b0f40ef8,sim,homen,matsavane_i,,sim,"rede_arrasto,tarrafa",,"rede_arrasto,tarrafa",nao,,,0,"56_mavandzi,50_dzindrolo,54_honho,10_tsava,20_gitongwe",,5,"56_mavandzi,50_dzindrolo,54_honho,10_tsava,20_gitongwe","56_mavandzi,54_honho,20_gitongwe,10_tsava,50_dzindrolo",9/27/2022 2:30:03 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.35550665,-23.66534049,no,yes
126,127,dd873326-429f-4b6d-80d8-04fe46aa609a,sim,homen,cocane,,sim,"rede_arrasto,linha",,"rede_arrasto,linha",sim,,homens_adultos,1,"56_mavandzi,53_masaba,54_honho,55_gudua,35_likerere,3_salani",,6,"56_mavandzi,53_masaba,54_honho,55_gudua,35_likerere,3_salani","56_mavandzi,55_gudua,54_honho,3_salani,53_masaba,35_likerere",9/27/2022 2:30:05 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.35549055,-23.66530291,no,yes
127,128,afdd1f54-912a-4ddf-8619-bda53a5f31ed,sim,mulher,chandrane,"chandane, melugi",sim,"rec,tarrafa",,"rec,tarrafa",sim,,homens_adultos,1,"50_dzindrolo,64_mahutu,68_nhanguedwa,56_mavandzi,53_masaba",,5,"50_dzindrolo,64_mahutu,68_nhanguedwa,56_mavandzi,53_masaba","68_nhanguedwa,50_dzindrolo,56_mavandzi,53_masaba,64_mahutu",9/27/2022 2:30:07 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.3678708,-23.67194981,yes,no
128,129,8921763b-c085-4b6d-89ac-8c686331bff1,sim,mulher,chandrane,chandrane,sim,rec,,rec,sim,,homens_adultos,1,"68_nhanguedwa,78_togoma,1_mihili,2_mavionho,5_dzipata,50_dzindrolo,56_mavandzi",,7,"68_nhanguedwa,78_togoma,1_mihili,2_mavionho,5_dzipata,50_dzindrolo,56_mavandzi","1_mihili,2_mavionho,56_mavandzi,50_dzindrolo,68_nhanguedwa,78_togoma,5_dzipata",9/27/2022 2:30:08 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36787202,-23.67196834,yes,no
129,130,483c47f1-a2ce-4485-bf7e-cf645e0ed2d6,sim,homen,meludzi,melugi,sim,"tarrafa,gamboa,rede_emalhar",,"gamboa,tarrafa,rede_emalhar",sim,,mulheres_adultos,1,"14_tsakanhani,10_tsava,12_xereua,2_mavionho,6_sigulula,54_honho,55_gudua",,7,"14_tsakanhani,10_tsava,12_xereua,2_mavionho,6_sigulula,54_honho,55_gudua","14_tsakanhani,10_tsava,2_mavionho,12_xereua,6_sigulula,54_honho,55_gudua",9/27/2022 2:30:09 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788804,-23.67197304,no,yes
130,131,9fb55b74-76f2-433f-b41e-afd2ef5095bd,sim,mulher,meludzi,milugi,sim,"rede_emalhar,tarrafa",,"tarrafa,rede_emalhar",sim,,homens_adultos,1,"56_mavandzi,50_dzindrolo",,2,"56_mavandzi,50_dzindrolo","56_mavandzi,50_dzindrolo",9/27/2022 2:30:10 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36787509,-23.67196225,no,yes
131,132,c871ae25-e41f-4775-bfc1-71f4e02faefd,sim,homen,pateguana,,sim,rec,,rec,sim,,homens_adultos,1,"58_mitifa,83_mikaki,51_gingave",micaci,3,"58_mitifa,83_mikaki,51_gingave","58_mitifa,51_gingave,83_mikaki",9/27/2022 2:30:12 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36786734,-23.6719625,yes,no
132,133,b31cfdf3-c529-4f48-804f-cc61c56254e5,sim,mulher,nhachota,nhaxota,sim,rec,,rec,nao,,,0,50_dzindrolo,,1,50_dzindrolo,50_dzindrolo,9/27/2022 2:30:15 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,0.0,0.0,yes,no
133,134,bd63c67d-3b57-4475-9b68-f500373d63d6,sim,mulher,nhachota,nhaxota,sim,rec,,rec,nao,,,0,"68_nhanguedwa,50_dzindrolo",,2,"68_nhanguedwa,50_dzindrolo","68_nhanguedwa,50_dzindrolo",9/27/2022 2:30:17 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788625,-23.67195053,yes,no
134,135,ed2236a0-4fdd-49fa-8f50-5024a0a3c487,sim,mulher,pateguana,,sim,rec,,rec,nao,,,0,68_nhanguedwa,,1,68_nhanguedwa,68_nhanguedwa,9/27/2022 2:30:20 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788239,-23.67195093,yes,no
135,136,6041d014-2244-43f0-a157-aa1e89576afa,sim,mulher,nhachota,nhaxota,sim,rec,,rec,nao,,,0,"50_dzindrolo,51_gingave,68_nhanguedwa",,3,"50_dzindrolo,51_gingave,68_nhanguedwa","50_dzindrolo,68_nhanguedwa,51_gingave",9/27/2022 2:30:22 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788211,-23.67195093,yes,no
136,137,506bbd17-6ca5-40b7-aff1-473532ad8214,sim,homen,meludzi,Miludzi,nao,,,,nao,,,0,"74_makolo,83_mikaki",83_mikaki,2,"74_makolo,83_mikaki","74_makolo,83_mikaki",9/27/2022 2:30:23 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788801,-23.67195868,no,no
137,138,74fff148-daaf-4a49-9418-23acb0ff7ed3,sim,mulher,meludzi,miludzi,sim,"tarrafa,rec",,"tarrafa,rec",sim,,homens_adultos,1,"56_mavandzi,50_dzindrolo,64_mahutu,68_nhanguedwa",,4,"56_mavandzi,50_dzindrolo,64_mahutu,68_nhanguedwa","56_mavandzi,50_dzindrolo,64_mahutu,68_nhanguedwa",9/27/2022 2:30:25 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,0.0,0.0,yes,no
138,139,cf66219d-c001-4d70-b871-a86bed483a6b,sim,mulher,pateguana,,sim,rec,,rec,nao,,,0,"68_nhanguedwa,78_togoma",,2,"68_nhanguedwa,78_togoma","68_nhanguedwa,78_togoma",9/27/2022 2:30:26 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,0.0,0.0,yes,no
139,140,ffad797d-f3c7-4e6f-8bfe-bcbe455b9c77,sim,mulher,meludzi,meludzi,sim,rec,,rec,sim,,homens_adultos,1,"68_nhanguedwa,56_mavandzi",,2,"68_nhanguedwa,56_mavandzi","68_nhanguedwa,56_mavandzi",9/27/2022 2:30:27 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788415,-23.67196164,yes,no
140,141,5d6b3502-70cb-478a-8680-f6189d035cdf,sim,mulher,meludzi,melugi,sim,rec,,rec,nao,,,0,"68_nhanguedwa,78_togoma",,2,"68_nhanguedwa,78_togoma","68_nhanguedwa,78_togoma",9/27/2022 2:30:30 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788988,-23.67195454,yes,no
141,142,54a41374-f28c-4634-88ec-de00cb0fa4cf,sim,homen,meludzi,Meludzi,sim,linha,,linha,nao,,,0,"1_mihili,4_dzipata,5_dzipata,2_mavionho,6_sigulula",,5,"1_mihili,4_dzipata,5_dzipata,2_mavionho,6_sigulula","1_mihili,2_mavionho,4_dzipata,5_dzipata,6_sigulula",9/27/2022 2:30:31 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788787,-23.67195171,no,yes
142,143,b40a363c-48cd-4de3-9277-ee54bbe9c892,sim,homen,meludzi,meludzi,sim,gamboa,,gamboa,sim,,"mulheres_adultos,homens_adultos",2,"10_tsava,1_mihili,2_mavionho,4_dzipata,5_dzipata,14_tsakanhani,19_mifiti,50_dzindrolo,78_togoma",,9,"10_tsava,1_mihili,2_mavionho,4_dzipata,5_dzipata,14_tsakanhani,19_mifiti,50_dzindrolo,78_togoma","10_tsava,14_tsakanhani,2_mavionho,19_mifiti,4_dzipata,5_dzipata,50_dzindrolo,1_mihili,78_togoma",9/27/2022 2:30:33 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36789969,-23.67194972,no,yes
143,144,480493d9-92cb-4624-b43d-760e412ebdef,sim,homen,pateguana,,sim,"linha,rec",,"linha,rec",nao,,,0,"4_dzipata,5_dzipata,1_mihili,78_togoma",,4,"4_dzipata,5_dzipata,1_mihili,78_togoma","1_mihili,4_dzipata,5_dzipata,78_togoma",9/27/2022 2:30:35 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36789268,-23.67195277,no,yes
144,145,5bf96190-8856-414c-a688-14e476ef2364,sim,homen,meludzi,meludzi,sim,rec,,rec,sim,,"homens_adultos,mulheres_adultos",2,"14_tsakanhani,50_dzindrolo,4_dzipata,5_dzipata,78_togoma,58_mitifa,1_mihili",,7,"14_tsakanhani,50_dzindrolo,4_dzipata,5_dzipata,78_togoma,58_mitifa,1_mihili","1_mihili,14_tsakanhani,50_dzindrolo,4_dzipata,5_dzipata,78_togoma,58_mitifa",9/27/2022 2:30:37 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.36788637,-23.67195381,yes,no
145,146,1d8eb665-09da-4309-b7fb-4ed3b7b0b03f,sim,homen,marengue,marengue,sim,rede_emalhar,,rede_emalhar,nao,,,0,"2_mavionho,10_tsava,1_mihili,3_salani,50_dzindrolo,56_mavandzi,7_carapo_tara",,7,"2_mavionho,10_tsava,1_mihili,3_salani,50_dzindrolo,56_mavandzi,7_carapo_tara","56_mavandzi,10_tsava,1_mihili,7_carapo_tara,2_mavionho,3_salani,50_dzindrolo",9/28/2022 5:33:12 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34790126,-23.66848734,no,yes
146,147,4a63e5a4-dff7-49cd-b630-b80bec40c20e,sim,mulher,jogo,,sim,rec,,rec,nao,,,0,"68_nhanguedwa,73_nhatogue",,2,"68_nhanguedwa,73_nhatogue","68_nhanguedwa,73_nhatogue",9/28/2022 5:33:14 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.34791957,-23.66848737,yes,no
147,148,b9cff9dd-861d-40ce-a78c-173801f13909,sim,homen,matsavane_i,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,50_dzindrolo,52_gihologo",,3,"56_mavandzi,50_dzindrolo,52_gihologo","56_mavandzi,50_dzindrolo,52_gihologo",9/28/2022 5:33:15 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34792845,-23.66849599,no,yes
148,149,5d0b42cd-00ae-4238-aca0-41a05264d649,sim,mulher,marengue,marengue,sim,rec,,rec,nao,,,0,"73_nhatogue,68_nhanguedwa",,2,"73_nhatogue,68_nhanguedwa","68_nhanguedwa,73_nhatogue",9/28/2022 5:33:16 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34794119,-23.6684911,yes,no
149,150,8898f869-edb9-4b51-a734-7ce2c0db5a3d,sim,homen,matsavane_i,,sim,"gamboa,tarrafa",,"gamboa,tarrafa",sim,,mulheres_adultos,1,"56_mavandzi,50_dzindrolo,2_mavionho,1_mihili,68_nhanguedwa",,5,"56_mavandzi,50_dzindrolo,2_mavionho,1_mihili,68_nhanguedwa","56_mavandzi,2_mavionho,1_mihili,50_dzindrolo,68_nhanguedwa",9/28/2022 5:33:17 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.3479360099976,-23.6684979299984,no,yes
150,151,0f56576e-acd8-475b-8eba-a54d8f8aaab6,sim,mulher,marengue,marengua,sim,rec,,rec,nao,,,0,"68_nhanguedwa,73_nhatogue",,2,"68_nhanguedwa,73_nhatogue","68_nhanguedwa,73_nhatogue",9/28/2022 5:33:18 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34796261,-23.66848994,yes,no
151,152,9e81003c-e385-4d73-bb16-5c569610072f,sim,homen,matsavane_i,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,50_dzindrolo,5_dzipata,10_tsava,8_tendre",,5,"56_mavandzi,50_dzindrolo,5_dzipata,10_tsava,8_tendre","56_mavandzi,50_dzindrolo,5_dzipata,10_tsava,8_tendre",9/28/2022 5:33:20 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34793156,-23.66849692,no,yes
152,153,74607a9d-8e5f-49a6-b874-cafdb1e5cc45,sim,mulher,marengue,marengue ,sim,rec,,rec,nao,,,0,"68_nhanguedwa,73_nhatogue",,2,"68_nhanguedwa,73_nhatogue","68_nhanguedwa,73_nhatogue",9/28/2022 5:33:22 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34793745,-23.66848878,yes,no
